date,jour_semaine,is_weekend,heure,pluie,station,quartier,trajets
2026-07-24,Friday,False,21,True,Montmartre 2,Nord,9
2026-07-24,Friday,False,21,True,Denfert-Rochereau 2,Sud,19
2026-07-24,Friday,False,21,True,Boulogne 2,Ouest,11
2026-07-24,Friday,False,22,True,Invalides,Ouest,6
2026-07-24,Friday,False,22,True,La Villette,Nord,7
2026-07-24,Friday,False,22,True,Ménilmontant,Est,7
2026-07-24,Friday,False,22,True,Auteuil,Ouest,7
2026-07-24,Friday,False,22,True,Belleville,Est,8
2026-07-24,Friday,False,22,True,Place d'Italie,Sud,7
2026-07-24,Friday,False,22,True,Père Lachaise,Est,12
2026-07-24,Friday,False,22,True,Nation,Est,13
2026-07-24,Friday,False,22,True,Barbès,Nord,14
2026-07-24,Friday,False,22,True,République,Centre,12
2026-07-24,Friday,False,22,True,Châtelet,Centre,7
2026-07-24,Friday,False,22,True,Trocadéro,Ouest,12
2026-07-24,Friday,False,22,True,Opéra,Nord,10
2026-07-24,Friday,False,22,True,Gare de Lyon,Est,8
2026-07-24,Friday,False,22,True,Montmartre,Nord,8
2026-07-24,Friday,False,22,True,Denfert-Rochereau,Sud,9
2026-07-24,Friday,False,22,True,Boulogne,Ouest,13
2026-07-24,Friday,False,22,True,Louvre,Centre,6
2026-07-24,Friday,False,22,True,Bastille,Centre,12
2026-07-24,Friday,False,22,True,La Défense,Ouest,7
2026-07-24,Friday,False,22,True,Hôtel de Ville,Centre,10
2026-07-24,Friday,False,22,True,Montparnasse,Sud,9
2026-07-24,Friday,False,22,True,Gare du Nord,Nord,9
2026-07-24,Friday,False,22,True,Invalides 2,Ouest,11
2026-07-24,Friday,False,22,True,La Villette 2,Nord,7
2026-07-24,Friday,False,22,True,Ménilmontant 2,Est,12
2026-07-24,Friday,False,22,True,Auteuil 2,Ouest,12
2026-07-24,Friday,False,22,True,Belleville 2,Est,10
2026-07-24,Friday,False,22,True,Place d'Italie 2,Sud,7
2026-07-24,Friday,False,22,True,Père Lachaise 2,Est,8
2026-07-24,Friday,False,22,True,Nation 2,Est,8
2026-07-24,Friday,False,22,True,Barbès 2,Nord,10
2026-07-24,Friday,False,22,True,République 2,Centre,17
2026-07-24,Friday,False,22,True,Châtelet 2,Centre,9
2026-07-24,Friday,False,22,True,Trocadéro 2,Ouest,10
2026-07-24,Friday,False,22,True,Opéra 2,Nord,7
2026-07-24,Friday,False,22,True,Gare de Lyon 2,Est,12
2026-07-24,Friday,False,22,True,Montmartre 2,Nord,13
2026-07-24,Friday,False,22,True,Denfert-Rochereau 2,Sud,9
2026-07-24,Friday,False,22,True,Boulogne 2,Ouest,9
2026-07-24,Friday,False,23,True,Invalides,Ouest,9
2026-07-24,Friday,False,23,True,La Villette,Nord,9
2026-07-24,Friday,False,23,True,Ménilmontant,Est,7
2026-07-24,Friday,False,23,True,Auteuil,Ouest,7
2026-07-24,Friday,False,23,True,Belleville,Est,5
2026-07-24,Friday,False,23,True,Place d'Italie,Sud,6
2026-07-24,Friday,False,23,True,Père Lachaise,Est,4
2026-07-24,Friday,False,23,True,Nation,Est,7
2026-07-24,Friday,False,23,True,Barbès,Nord,4
2026-07-24,Friday,False,23,True,République,Centre,6
2026-07-24,Friday,False,23,True,Châtelet,Centre,8
2026-07-24,Friday,False,23,True,Trocadéro,Ouest,9
2026-07-24,Friday,False,23,True,Opéra,Nord,7
2026-07-24,Friday,False,23,True,Gare de Lyon,Est,9
2026-07-24,Friday,False,23,True,Montmartre,Nord,6
2026-07-24,Friday,False,23,True,Denfert-Rochereau,Sud,7
2026-07-24,Friday,False,23,True,Boulogne,Ouest,8
2026-07-24,Friday,False,23,True,Louvre,Centre,8
2026-07-24,Friday,False,23,True,Bastille,Centre,5
2026-07-24,Friday,False,23,True,La Défense,Ouest,5
2026-07-24,Friday,False,23,True,Hôtel de Ville,Centre,9
2026-07-24,Friday,False,23,True,Montparnasse,Sud,6
2026-07-24,Friday,False,23,True,Gare du Nord,Nord,7
2026-07-24,Friday,False,23,True,Invalides 2,Ouest,8
2026-07-24,Friday,False,23,True,La Villette 2,Nord,7
2026-07-24,Friday,False,23,True,Ménilmontant 2,Est,4
2026-07-24,Friday,False,23,True,Auteuil 2,Ouest,9
2026-07-24,Friday,False,23,True,Belleville 2,Est,6
2026-07-24,Friday,False,23,True,Place d'Italie 2,Sud,8
2026-07-24,Friday,False,23,True,Père Lachaise 2,Est,7
2026-07-24,Friday,False,23,True,Nation 2,Est,5
2026-07-24,Friday,False,23,True,Barbès 2,Nord,6
2026-07-24,Friday,False,23,True,République 2,Centre,8
2026-07-24,Friday,False,23,True,Châtelet 2,Centre,8
2026-07-24,Friday,False,23,True,Trocadéro 2,Ouest,5
2026-07-24,Friday,False,23,True,Opéra 2,Nord,9
2026-07-24,Friday,False,23,True,Gare de Lyon 2,Est,6
2026-07-24,Friday,False,23,True,Montmartre 2,Nord,8
2026-07-24,Friday,False,23,True,Denfert-Rochereau 2,Sud,8
2026-07-24,Friday,False,23,True,Boulogne 2,Ouest,9
2026-07-25,Saturday,True,0,True,Invalides,Ouest,5
2026-07-25,Saturday,True,0,True,La Villette,Nord,8
2026-07-25,Saturday,True,0,True,Ménilmontant,Est,8
2026-07-25,Saturday,True,0,True,Auteuil,Ouest,6
2026-07-25,Saturday,True,0,True,Belleville,Est,11
2026-07-25,Saturday,True,0,True,Place d'Italie,Sud,11
2026-07-25,Saturday,True,0,True,Père Lachaise,Est,7
2026-07-25,Saturday,True,0,True,Nation,Est,11
2026-07-25,Saturday,True,0,True,Barbès,Nord,6
2026-07-25,Saturday,True,0,True,République,Centre,7
2026-07-25,Saturday,True,0,True,Châtelet,Centre,6
2026-07-25,Saturday,True,0,True,Trocadéro,Ouest,10
2026-07-25,Saturday,True,0,True,Opéra,Nord,9
2026-07-25,Saturday,True,0,True,Gare de Lyon,Est,9
2026-07-25,Saturday,True,0,True,Montmartre,Nord,11
2026-07-25,Saturday,True,0,True,Denfert-Rochereau,Sud,6
2026-07-25,Saturday,True,0,True,Boulogne,Ouest,5
2026-07-25,Saturday,True,0,True,Louvre,Centre,9
2026-07-25,Saturday,True,0,True,Bastille,Centre,7
2026-07-25,Saturday,True,0,True,La Défense,Ouest,9
2026-07-25,Saturday,True,0,True,Hôtel de Ville,Centre,5
2026-07-25,Saturday,True,0,True,Montparnasse,Sud,9
2026-07-25,Saturday,True,0,True,Gare du Nord,Nord,6
2026-07-25,Saturday,True,0,True,Invalides 2,Ouest,5
2026-07-25,Saturday,True,0,True,La Villette 2,Nord,12
2026-07-25,Saturday,True,0,True,Ménilmontant 2,Est,11
2026-07-25,Saturday,True,0,True,Auteuil 2,Ouest,6
2026-07-25,Saturday,True,0,True,Belleville 2,Est,9
2026-07-25,Saturday,True,0,True,Place d'Italie 2,Sud,9
2026-07-25,Saturday,True,0,True,Père Lachaise 2,Est,9
2026-07-25,Saturday,True,0,True,Nation 2,Est,8
2026-07-25,Saturday,True,0,True,Barbès 2,Nord,9
2026-07-25,Saturday,True,0,True,République 2,Centre,11
2026-07-25,Saturday,True,0,True,Châtelet 2,Centre,7
2026-07-25,Saturday,True,0,True,Trocadéro 2,Ouest,10
2026-07-25,Saturday,True,0,True,Opéra 2,Nord,6
2026-07-25,Saturday,True,0,True,Gare de Lyon 2,Est,6
2026-07-25,Saturday,True,0,True,Montmartre 2,Nord,13
2026-07-25,Saturday,True,0,True,Denfert-Rochereau 2,Sud,11
2026-07-25,Saturday,True,0,True,Boulogne 2,Ouest,10
2026-07-25,Saturday,True,1,True,Invalides,Ouest,8
2026-07-25,Saturday,True,1,True,La Villette,Nord,10
2026-07-25,Saturday,True,1,True,Ménilmontant,Est,13
2026-07-25,Saturday,True,1,True,Auteuil,Ouest,8
2026-07-25,Saturday,True,1,True,Belleville,Est,9
2026-07-25,Saturday,True,1,True,Place d'Italie,Sud,13
2026-07-25,Saturday,True,1,True,Père Lachaise,Est,9
2026-07-25,Saturday,True,1,True,Nation,Est,11
2026-07-25,Saturday,True,1,True,Barbès,Nord,7
2026-07-25,Saturday,True,1,True,République,Centre,9
2026-07-25,Saturday,True,1,True,Châtelet,Centre,5
2026-07-25,Saturday,True,1,True,Trocadéro,Ouest,5
2026-07-25,Saturday,True,1,True,Opéra,Nord,6
2026-07-25,Saturday,True,1,True,Gare de Lyon,Est,11
2026-07-25,Saturday,True,1,True,Montmartre,Nord,9
2026-07-25,Saturday,True,1,True,Denfert-Rochereau,Sud,9
2026-07-25,Saturday,True,1,True,Boulogne,Ouest,8
2026-07-25,Saturday,True,1,True,Louvre,Centre,6
2026-07-25,Saturday,True,1,True,Bastille,Centre,7
2026-07-25,Saturday,True,1,True,La Défense,Ouest,8
2026-07-25,Saturday,True,1,True,Hôtel de Ville,Centre,9
2026-07-25,Saturday,True,1,True,Montparnasse,Sud,5
2026-07-25,Saturday,True,1,True,Gare du Nord,Nord,8
2026-07-25,Saturday,True,1,True,Invalides 2,Ouest,10
2026-07-25,Saturday,True,1,True,La Villette 2,Nord,8
2026-07-25,Saturday,True,1,True,Ménilmontant 2,Est,9
2026-07-25,Saturday,True,1,True,Auteuil 2,Ouest,5
2026-07-25,Saturday,True,1,True,Belleville 2,Est,10
2026-07-25,Saturday,True,1,True,Place d'Italie 2,Sud,7
2026-07-25,Saturday,True,1,True,Père Lachaise 2,Est,13
2026-07-25,Saturday,True,1,True,Nation 2,Est,5
2026-07-25,Saturday,True,1,True,Barbès 2,Nord,9
2026-07-25,Saturday,True,1,True,République 2,Centre,6
2026-07-25,Saturday,True,1,True,Châtelet 2,Centre,10
2026-07-25,Saturday,True,1,True,Trocadéro 2,Ouest,11
2026-07-25,Saturday,True,1,True,Opéra 2,Nord,6
2026-07-25,Saturday,True,1,True,Gare de Lyon 2,Est,11
2026-07-25,Saturday,True,1,True,Montmartre 2,Nord,5
2026-07-25,Saturday,True,1,True,Denfert-Rochereau 2,Sud,10
2026-07-25,Saturday,True,1,True,Boulogne 2,Ouest,10
2026-07-25,Saturday,True,2,True,Invalides,Ouest,9
2026-07-25,Saturday,True,2,True,La Villette,Nord,9
2026-07-25,Saturday,True,2,True,Ménilmontant,Est,6
2026-07-25,Saturday,True,2,True,Auteuil,Ouest,12
2026-07-25,Saturday,True,2,True,Belleville,Est,8
2026-07-25,Saturday,True,2,True,Place d'Italie,Sud,10
2026-07-25,Saturday,True,2,True,Père Lachaise,Est,10
2026-07-25,Saturday,True,2,True,Nation,Est,6
2026-07-25,Saturday,True,2,True,Barbès,Nord,9
2026-07-25,Saturday,True,2,True,République,Centre,7
2026-07-25,Saturday,True,2,True,Châtelet,Centre,5
2026-07-25,Saturday,True,2,True,Trocadéro,Ouest,12
2026-07-25,Saturday,True,2,True,Opéra,Nord,12
2026-07-25,Saturday,True,2,True,Gare de Lyon,Est,6
2026-07-25,Saturday,True,2,True,Montmartre,Nord,5
2026-07-25,Saturday,True,2,True,Denfert-Rochereau,Sud,5
2026-07-25,Saturday,True,2,True,Boulogne,Ouest,7
2026-07-25,Saturday,True,2,True,Louvre,Centre,12
2026-07-25,Saturday,True,2,True,Bastille,Centre,6
2026-07-25,Saturday,True,2,True,La Défense,Ouest,9
2026-07-25,Saturday,True,2,True,Hôtel de Ville,Centre,10
2026-07-25,Saturday,True,2,True,Montparnasse,Sud,8
2026-07-25,Saturday,True,2,True,Gare du Nord,Nord,10
2026-07-25,Saturday,True,2,True,Invalides 2,Ouest,6
2026-07-25,Saturday,True,2,True,La Villette 2,Nord,8
2026-07-25,Saturday,True,2,True,Ménilmontant 2,Est,5
2026-07-25,Saturday,True,2,True,Auteuil 2,Ouest,9
2026-07-25,Saturday,True,2,True,Belleville 2,Est,8
2026-07-25,Saturday,True,2,True,Place d'Italie 2,Sud,9
2026-07-25,Saturday,True,2,True,Père Lachaise 2,Est,8
2026-07-25,Saturday,True,2,True,Nation 2,Est,4
2026-07-25,Saturday,True,2,True,Barbès 2,Nord,6
2026-07-25,Saturday,True,2,True,République 2,Centre,5
2026-07-25,Saturday,True,2,True,Châtelet 2,Centre,10
2026-07-25,Saturday,True,2,True,Trocadéro 2,Ouest,7
2026-07-25,Saturday,True,2,True,Opéra 2,Nord,9
2026-07-25,Saturday,True,2,True,Gare de Lyon 2,Est,9
2026-07-25,Saturday,True,2,True,Montmartre 2,Nord,8
2026-07-25,Saturday,True,2,True,Denfert-Rochereau 2,Sud,7
2026-07-25,Saturday,True,2,True,Boulogne 2,Ouest,10
2026-07-25,Saturday,True,3,True,Invalides,Ouest,7
2026-07-25,Saturday,True,3,True,La Villette,Nord,6
2026-07-25,Saturday,True,3,True,Ménilmontant,Est,7
2026-07-25,Saturday,True,3,True,Auteuil,Ouest,7
2026-07-25,Saturday,True,3,True,Belleville,Est,12
2026-07-25,Saturday,True,3,True,Place d'Italie,Sud,8
2026-07-25,Saturday,True,3,True,Père Lachaise,Est,8
2026-07-25,Saturday,True,3,True,Nation,Est,6
2026-07-25,Saturday,True,3,True,Barbès,Nord,7
2026-07-25,Saturday,True,3,True,République,Centre,8
2026-07-25,Saturday,True,3,True,Châtelet,Centre,5
2026-07-25,Saturday,True,3,True,Trocadéro,Ouest,13
2026-07-25,Saturday,True,3,True,Opéra,Nord,11
2026-07-25,Saturday,True,3,True,Gare de Lyon,Est,6
2026-07-25,Saturday,True,3,True,Montmartre,Nord,5
2026-07-25,Saturday,True,3,True,Denfert-Rochereau,Sud,10
2026-07-25,Saturday,True,3,True,Boulogne,Ouest,6
2026-07-25,Saturday,True,3,True,Louvre,Centre,5
2026-07-25,Saturday,True,3,True,Bastille,Centre,10
2026-07-25,Saturday,True,3,True,La Défense,Ouest,6
2026-07-25,Saturday,True,3,True,Hôtel de Ville,Centre,9
2026-07-25,Saturday,True,3,True,Montparnasse,Sud,8
2026-07-25,Saturday,True,3,True,Gare du Nord,Nord,13
2026-07-25,Saturday,True,3,True,Invalides 2,Ouest,7
2026-07-25,Saturday,True,3,True,La Villette 2,Nord,10
2026-07-25,Saturday,True,3,True,Ménilmontant 2,Est,6
2026-07-25,Saturday,True,3,True,Auteuil 2,Ouest,10
2026-07-25,Saturday,True,3,True,Belleville 2,Est,13
2026-07-25,Saturday,True,3,True,Place d'Italie 2,Sud,12
2026-07-25,Saturday,True,3,True,Père Lachaise 2,Est,14
2026-07-25,Saturday,True,3,True,Nation 2,Est,5
2026-07-25,Saturday,True,3,True,Barbès 2,Nord,5
2026-07-25,Saturday,True,3,True,République 2,Centre,7
2026-07-25,Saturday,True,3,True,Châtelet 2,Centre,12
2026-07-25,Saturday,True,3,True,Trocadéro 2,Ouest,7
2026-07-25,Saturday,True,3,True,Opéra 2,Nord,11
2026-07-25,Saturday,True,3,True,Gare de Lyon 2,Est,8
2026-07-25,Saturday,True,3,True,Montmartre 2,Nord,10
2026-07-25,Saturday,True,3,True,Denfert-Rochereau 2,Sud,16
2026-07-25,Saturday,True,3,True,Boulogne 2,Ouest,6
2026-07-25,Saturday,True,4,True,Invalides,Ouest,10
2026-07-25,Saturday,True,4,True,La Villette,Nord,17
2026-07-25,Saturday,True,4,True,Ménilmontant,Est,6
2026-07-25,Saturday,True,4,True,Auteuil,Ouest,14
2026-07-25,Saturday,True,4,True,Belleville,Est,9
2026-07-25,Saturday,True,4,True,Place d'Italie,Sud,10
2026-07-25,Saturday,True,4,True,Père Lachaise,Est,5
2026-07-25,Saturday,True,4,True,Nation,Est,5
2026-07-25,Saturday,True,4,True,Barbès,Nord,8
2026-07-25,Saturday,True,4,True,République,Centre,12
2026-07-25,Saturday,True,4,True,Châtelet,Centre,10
2026-07-25,Saturday,True,4,True,Trocadéro,Ouest,14
2026-07-25,Saturday,True,4,True,Opéra,Nord,8
2026-07-25,Saturday,True,4,True,Gare de Lyon,Est,6
2026-07-25,Saturday,True,4,True,Montmartre,Nord,7
2026-07-25,Saturday,True,4,True,Denfert-Rochereau,Sud,6
2026-07-25,Saturday,True,4,True,Boulogne,Ouest,9
2026-07-25,Saturday,True,4,True,Louvre,Centre,5
2026-07-25,Saturday,True,4,True,Bastille,Centre,11
2026-07-25,Saturday,True,4,True,La Défense,Ouest,6
2026-07-25,Saturday,True,4,True,Hôtel de Ville,Centre,11
2026-07-25,Saturday,True,4,True,Montparnasse,Sud,7
2026-07-25,Saturday,True,4,True,Gare du Nord,Nord,12
2026-07-25,Saturday,True,4,True,Invalides 2,Ouest,9
2026-07-25,Saturday,True,4,True,La Villette 2,Nord,6
2026-07-25,Saturday,True,4,True,Ménilmontant 2,Est,11
2026-07-25,Saturday,True,4,True,Auteuil 2,Ouest,14
2026-07-25,Saturday,True,4,True,Belleville 2,Est,6
2026-07-25,Saturday,True,4,True,Place d'Italie 2,Sud,11
2026-07-25,Saturday,True,4,True,Père Lachaise 2,Est,12
2026-07-25,Saturday,True,4,True,Nation 2,Est,7
2026-07-25,Saturday,True,4,True,Barbès 2,Nord,11
2026-07-25,Saturday,True,4,True,République 2,Centre,8
2026-07-25,Saturday,True,4,True,Châtelet 2,Centre,13
2026-07-25,Saturday,True,4,True,Trocadéro 2,Ouest,9
2026-07-25,Saturday,True,4,True,Opéra 2,Nord,9
2026-07-25,Saturday,True,4,True,Gare de Lyon 2,Est,6
2026-07-25,Saturday,True,4,True,Montmartre 2,Nord,12
2026-07-25,Saturday,True,4,True,Denfert-Rochereau 2,Sud,6
2026-07-25,Saturday,True,4,True,Boulogne 2,Ouest,6
2026-07-25,Saturday,True,5,True,Invalides,Ouest,8
2026-07-25,Saturday,True,5,True,La Villette,Nord,13
2026-07-25,Saturday,True,5,True,Ménilmontant,Est,9
2026-07-25,Saturday,True,5,True,Auteuil,Ouest,8
2026-07-25,Saturday,True,5,True,Belleville,Est,12
2026-07-25,Saturday,True,5,True,Place d'Italie,Sud,7
2026-07-25,Saturday,True,5,True,Père Lachaise,Est,10
2026-07-25,Saturday,True,5,True,Nation,Est,8
2026-07-25,Saturday,True,5,True,Barbès,Nord,11
2026-07-25,Saturday,True,5,True,République,Centre,8
2026-07-25,Saturday,True,5,True,Châtelet,Centre,7
2026-07-25,Saturday,True,5,True,Trocadéro,Ouest,11
2026-07-25,Saturday,True,5,True,Opéra,Nord,6
2026-07-25,Saturday,True,5,True,Gare de Lyon,Est,12
2026-07-25,Saturday,True,5,True,Montmartre,Nord,11
2026-07-25,Saturday,True,5,True,Denfert-Rochereau,Sud,8
2026-07-25,Saturday,True,5,True,Boulogne,Ouest,8
2026-07-25,Saturday,True,5,True,Louvre,Centre,11
2026-07-25,Saturday,True,5,True,Bastille,Centre,8
2026-07-25,Saturday,True,5,True,La Défense,Ouest,12
2026-07-25,Saturday,True,5,True,Hôtel de Ville,Centre,10
2026-07-25,Saturday,True,5,True,Montparnasse,Sud,12
2026-07-25,Saturday,True,5,True,Gare du Nord,Nord,9
2026-07-25,Saturday,True,5,True,Invalides 2,Ouest,13
2026-07-25,Saturday,True,5,True,La Villette 2,Nord,8
2026-07-25,Saturday,True,5,True,Ménilmontant 2,Est,10
2026-07-25,Saturday,True,5,True,Auteuil 2,Ouest,9
2026-07-25,Saturday,True,5,True,Belleville 2,Est,7
2026-07-25,Saturday,True,5,True,Place d'Italie 2,Sud,5
2026-07-25,Saturday,True,5,True,Père Lachaise 2,Est,12
2026-07-25,Saturday,True,5,True,Nation 2,Est,9
2026-07-25,Saturday,True,5,True,Barbès 2,Nord,8
2026-07-25,Saturday,True,5,True,République 2,Centre,8
2026-07-25,Saturday,True,5,True,Châtelet 2,Centre,11
2026-07-25,Saturday,True,5,True,Trocadéro 2,Ouest,14
2026-07-25,Saturday,True,5,True,Opéra 2,Nord,8
2026-07-25,Saturday,True,5,True,Gare de Lyon 2,Est,7
2026-07-25,Saturday,True,5,True,Montmartre 2,Nord,10
2026-07-25,Saturday,True,5,True,Denfert-Rochereau 2,Sud,12
2026-07-25,Saturday,True,5,True,Boulogne 2,Ouest,6
2026-07-25,Saturday,True,6,True,Invalides,Ouest,13
2026-07-25,Saturday,True,6,True,La Villette,Nord,9
2026-07-25,Saturday,True,6,True,Ménilmontant,Est,12
2026-07-25,Saturday,True,6,True,Auteuil,Ouest,15
2026-07-25,Saturday,True,6,True,Belleville,Est,10
2026-07-25,Saturday,True,6,True,Place d'Italie,Sud,9
2026-07-25,Saturday,True,6,True,Père Lachaise,Est,10
2026-07-25,Saturday,True,6,True,Nation,Est,11
2026-07-25,Saturday,True,6,True,Barbès,Nord,10
2026-07-25,Saturday,True,6,True,République,Centre,15
2026-07-25,Saturday,True,6,True,Châtelet,Centre,13
2026-07-25,Saturday,True,6,True,Trocadéro,Ouest,16
2026-07-25,Saturday,True,6,True,Opéra,Nord,10
2026-07-25,Saturday,True,6,True,Gare de Lyon,Est,7
2026-07-25,Saturday,True,6,True,Montmartre,Nord,10
2026-07-25,Saturday,True,6,True,Denfert-Rochereau,Sud,9
2026-07-25,Saturday,True,6,True,Boulogne,Ouest,15
2026-07-25,Saturday,True,6,True,Louvre,Centre,14
2026-07-25,Saturday,True,6,True,Bastille,Centre,10
2026-07-25,Saturday,True,6,True,La Défense,Ouest,10
2026-07-25,Saturday,True,6,True,Hôtel de Ville,Centre,11
2026-07-25,Saturday,True,6,True,Montparnasse,Sud,7
2026-07-25,Saturday,True,6,True,Gare du Nord,Nord,7
2026-07-25,Saturday,True,6,True,Invalides 2,Ouest,7
2026-07-25,Saturday,True,6,True,La Villette 2,Nord,11
2026-07-25,Saturday,True,6,True,Ménilmontant 2,Est,13
2026-07-25,Saturday,True,6,True,Auteuil 2,Ouest,14
2026-07-25,Saturday,True,6,True,Belleville 2,Est,11
2026-07-25,Saturday,True,6,True,Place d'Italie 2,Sud,10
2026-07-25,Saturday,True,6,True,Père Lachaise 2,Est,9
2026-07-25,Saturday,True,6,True,Nation 2,Est,18
2026-07-25,Saturday,True,6,True,Barbès 2,Nord,8
2026-07-25,Saturday,True,6,True,République 2,Centre,9
2026-07-25,Saturday,True,6,True,Châtelet 2,Centre,15
2026-07-25,Saturday,True,6,True,Trocadéro 2,Ouest,6
2026-07-25,Saturday,True,6,True,Opéra 2,Nord,11
2026-07-25,Saturday,True,6,True,Gare de Lyon 2,Est,10
2026-07-25,Saturday,True,6,True,Montmartre 2,Nord,12
2026-07-25,Saturday,True,6,True,Denfert-Rochereau 2,Sud,8
2026-07-25,Saturday,True,6,True,Boulogne 2,Ouest,8
2026-07-25,Saturday,True,7,True,Invalides,Ouest,13
2026-07-25,Saturday,True,7,True,La Villette,Nord,11
2026-07-25,Saturday,True,7,True,Ménilmontant,Est,13
2026-07-25,Saturday,True,7,True,Auteuil,Ouest,13
2026-07-25,Saturday,True,7,True,Belleville,Est,8
2026-07-25,Saturday,True,7,True,Place d'Italie,Sud,17
2026-07-25,Saturday,True,7,True,Père Lachaise,Est,12
2026-07-25,Saturday,True,7,True,Nation,Est,14
2026-07-25,Saturday,True,7,True,Barbès,Nord,15
2026-07-25,Saturday,True,7,True,République,Centre,14
2026-07-25,Saturday,True,7,True,Châtelet,Centre,11
2026-07-25,Saturday,True,7,True,Trocadéro,Ouest,8
2026-07-25,Saturday,True,7,True,Opéra,Nord,11
2026-07-25,Saturday,True,7,True,Gare de Lyon,Est,15
2026-07-25,Saturday,True,7,True,Montmartre,Nord,9
2026-07-25,Saturday,True,7,True,Denfert-Rochereau,Sud,14
2026-07-25,Saturday,True,7,True,Boulogne,Ouest,7
2026-07-25,Saturday,True,7,True,Louvre,Centre,14
2026-07-25,Saturday,True,7,True,Bastille,Centre,7
2026-07-25,Saturday,True,7,True,La Défense,Ouest,7
2026-07-25,Saturday,True,7,True,Hôtel de Ville,Centre,13
2026-07-25,Saturday,True,7,True,Montparnasse,Sud,14
2026-07-25,Saturday,True,7,True,Gare du Nord,Nord,16
2026-07-25,Saturday,True,7,True,Invalides 2,Ouest,9
2026-07-25,Saturday,True,7,True,La Villette 2,Nord,12
2026-07-25,Saturday,True,7,True,Ménilmontant 2,Est,11
2026-07-25,Saturday,True,7,True,Auteuil 2,Ouest,11
2026-07-25,Saturday,True,7,True,Belleville 2,Est,15
2026-07-25,Saturday,True,7,True,Place d'Italie 2,Sud,9
2026-07-25,Saturday,True,7,True,Père Lachaise 2,Est,9
2026-07-25,Saturday,True,7,True,Nation 2,Est,9
2026-07-25,Saturday,True,7,True,Barbès 2,Nord,7
2026-07-25,Saturday,True,7,True,République 2,Centre,8
2026-07-25,Saturday,True,7,True,Châtelet 2,Centre,7
2026-07-25,Saturday,True,7,True,Trocadéro 2,Ouest,14
2026-07-25,Saturday,True,7,True,Opéra 2,Nord,8
2026-07-25,Saturday,True,7,True,Gare de Lyon 2,Est,10
2026-07-25,Saturday,True,7,True,Montmartre 2,Nord,13
2026-07-25,Saturday,True,7,True,Denfert-Rochereau 2,Sud,13
2026-07-25,Saturday,True,7,True,Boulogne 2,Ouest,9
2026-07-25,Saturday,True,8,True,Invalides,Ouest,15
2026-07-25,Saturday,True,8,True,La Villette,Nord,18
2026-07-25,Saturday,True,8,True,Ménilmontant,Est,11
2026-07-25,Saturday,True,8,True,Auteuil,Ouest,14
2026-07-25,Saturday,True,8,True,Belleville,Est,17
2026-07-25,Saturday,True,8,True,Place d'Italie,Sud,15
2026-07-25,Saturday,True,8,True,Père Lachaise,Est,12
2026-07-25,Saturday,True,8,True,Nation,Est,15
2026-07-25,Saturday,True,8,True,Barbès,Nord,15
2026-07-25,Saturday,True,8,True,République,Centre,14
2026-07-25,Saturday,True,8,True,Châtelet,Centre,12
2026-07-25,Saturday,True,8,True,Trocadéro,Ouest,19
2026-07-25,Saturday,True,8,True,Opéra,Nord,13
2026-07-25,Saturday,True,8,True,Gare de Lyon,Est,10
2026-07-25,Saturday,True,8,True,Montmartre,Nord,14
2026-07-25,Saturday,True,8,True,Denfert-Rochereau,Sud,10
2026-07-25,Saturday,True,8,True,Boulogne,Ouest,12
2026-07-25,Saturday,True,8,True,Louvre,Centre,13
2026-07-25,Saturday,True,8,True,Bastille,Centre,15
2026-07-25,Saturday,True,8,True,La Défense,Ouest,8
2026-07-25,Saturday,True,8,True,Hôtel de Ville,Centre,18
2026-07-25,Saturday,True,8,True,Montparnasse,Sud,18
2026-07-25,Saturday,True,8,True,Gare du Nord,Nord,18
2026-07-25,Saturday,True,8,True,Invalides 2,Ouest,16
2026-07-25,Saturday,True,8,True,La Villette 2,Nord,9
2026-07-25,Saturday,True,8,True,Ménilmontant 2,Est,21
2026-07-25,Saturday,True,8,True,Auteuil 2,Ouest,11
2026-07-25,Saturday,True,8,True,Belleville 2,Est,9
2026-07-25,Saturday,True,8,True,Place d'Italie 2,Sud,12
2026-07-25,Saturday,True,8,True,Père Lachaise 2,Est,19
2026-07-25,Saturday,True,8,True,Nation 2,Est,14
2026-07-25,Saturday,True,8,True,Barbès 2,Nord,14
2026-07-25,Saturday,True,8,True,République 2,Centre,14
2026-07-25,Saturday,True,8,True,Châtelet 2,Centre,14
2026-07-25,Saturday,True,8,True,Trocadéro 2,Ouest,13
2026-07-25,Saturday,True,8,True,Opéra 2,Nord,14
2026-07-25,Saturday,True,8,True,Gare de Lyon 2,Est,17
2026-07-25,Saturday,True,8,True,Montmartre 2,Nord,12
2026-07-25,Saturday,True,8,True,Denfert-Rochereau 2,Sud,15
2026-07-25,Saturday,True,8,True,Boulogne 2,Ouest,18
2026-07-25,Saturday,True,9,True,Invalides,Ouest,15
2026-07-25,Saturday,True,9,True,La Villette,Nord,14
2026-07-25,Saturday,True,9,True,Ménilmontant,Est,13
2026-07-25,Saturday,True,9,True,Auteuil,Ouest,13
2026-07-25,Saturday,True,9,True,Belleville,Est,20
2026-07-25,Saturday,True,9,True,Place d'Italie,Sud,13
2026-07-25,Saturday,True,9,True,Père Lachaise,Est,9
2026-07-25,Saturday,True,9,True,Nation,Est,17
